"policy_id";"customer_id";"product_type";"coverage_amount";"annual_premium";"policy_start_date";"policy_end_date";"agent_id";"status"
"POL52389";"CUST10461";"Term";441892.41;22639.35;"2022-03-23 00:00:00";"2025-05-01 00:00:00";"AGT5121";"Cancelled"
"POL52390";"CUST10358";"Whole";395329.79;49598.8;"2024-02-13 00:00:00";"2025-05-27 00:00:00";"AGT5239";"Cancelled"
"POL52391";"CUST10925";"Property";789418.98;19337.28;"2023-06-09 00:00:00";"2023-07-30 00:00:00";"AGT5029";"Active"
"POL52392";"CUST10875";"Term";162074.63;26564.96;"2024-07-14 00:00:00";"2024-09-29 00:00:00";"AGT5116";"Lapsed"
"POL52394";"CUST10912";"Term";142359.56;10187.89;"2023-09-12 00:00:00";"2024-12-31 00:00:00";"AGT5092";"Cancelled"
"POL52396";"CUST11875";"Vehicle";589700.3;36855.46;"2021-10-25 00:00:00";"2022-04-04 00:00:00";"AGT5077";"Active"
"POL52397";"CUST11269";"Health";919080.25;34500.85;"2022-03-14 00:00:00";"2022-11-30 00:00:00";"AGT5287";"Lapsed"
"POL52399";"CUST10691";"Vehicle";877196.54;10216.7;"2021-09-04 00:00:00";"2024-07-10 00:00:00";"AGT5088";"Cancelled"
"POL52400";"CUST11655";"Vehicle";362856.57;7715.16;"2022-12-27 00:00:00";"2024-11-02 00:00:00";"AGT5066";"Lapsed"
"POL52401";"CUST12225";"Health";708378.07;11435.04;"2023-04-24 00:00:00";"2024-11-07 00:00:00";"AGT5214";"Lapsed"
"POL52402";"CUST10555";"Term";498499.66;26481.37;"2020-09-30 00:00:00";"2021-03-08 00:00:00";"AGT5045";"Cancelled"
"POL52404";"CUST11509";"Property";814527.21;38202.19;"2024-05-07 00:00:00";"2024-07-01 00:00:00";"AGT5048";"Cancelled"
"POL52407";"CUST12159";"Whole";461145.22;47243.27;"2024-05-15 00:00:00";"2025-04-02 00:00:00";"AGT5066";"Active"
"POL52409";"CUST10910";"Property";864495.14;29663.93;"2024-01-22 00:00:00";"2025-03-25 00:00:00";"AGT5209";"Lapsed"
"POL52410";"CUST10781";"Health";808352.83;4789.8;"2024-04-28 00:00:00";"2024-09-11 00:00:00";"AGT5137";"Lapsed"
"POL52412";"CUST12301";"Property";386373.74;11169.09;"2023-12-23 00:00:00";"2024-04-01 00:00:00";"AGT5233";"Active"
"POL52413";"CUST11007";"Health";368682.74;23320.96;"2023-05-21 00:00:00";"2024-10-09 00:00:00";"AGT5043";"Cancelled"
"POL52414";"CUST11987";"Vehicle";999428.31;24779.9;"2024-02-14 00:00:00";"2024-06-22 00:00:00";"AGT5086";"Cancelled"
"POL52415";"CUST10787";"Term";718493.37;13180.39;"2023-06-02 00:00:00";"2025-01-29 00:00:00";"AGT5195";"Cancelled"
"POL52416";"CUST10113";"Whole";882176.03;15074.08;"2023-09-18 00:00:00";"2025-05-10 00:00:00";"AGT5187";"Cancelled"
"POL52417";"CUST11274";"Property";804014.23;24627.95;"2024-02-18 00:00:00";"2024-06-02 00:00:00";"AGT5107";"Active"
"POL52419";"CUST11685";"Whole";664673.14;31719.4;"2022-09-14 00:00:00";"2024-01-20 00:00:00";"AGT5245";"Cancelled"
"POL52421";"CUST10456";"Vehicle";698096.67;29310.11;"2022-07-13 00:00:00";"2025-07-18 00:00:00";"AGT5045";"Lapsed"
"POL52423";"CUST11024";"Property";563107.25;26607.88;"2024-03-27 00:00:00";"2024-10-14 00:00:00";"AGT5220";"Lapsed"
"POL52426";"CUST10674";"Property";958098.41;6237.71;"2020-12-12 00:00:00";"2021-04-30 00:00:00";"AGT5236";"Active"
"POL52427";"CUST10435";"Whole";239949.49;41007.79;"2022-08-20 00:00:00";"2023-01-06 00:00:00";"AGT5076";"Lapsed"
"POL52428";"CUST10639";"Vehicle";788637.37;7987.05;"2023-06-24 00:00:00";"2025-07-14 00:00:00";"AGT5213";"Lapsed"
"POL52429";"CUST10479";"Property";184947.25;45964.07;"2023-11-28 00:00:00";"2025-05-05 00:00:00";"AGT5130";"Cancelled"
"POL52430";"CUST11179";"Term";803091.12;15489.87;"2024-05-27 00:00:00";"2025-07-08 00:00:00";"AGT5032";"Lapsed"
"POL52431";"CUST12204";"Property";154409.6;12993.76;"2023-04-07 00:00:00";"2024-06-18 00:00:00";"AGT5019";"Cancelled"
"POL52433";"CUST10456";"Vehicle";580363.99;43154.05;"2023-06-14 00:00:00";"2023-06-15 00:00:00";"AGT5142";"Lapsed"
"POL52434";"CUST11497";"Term";771440.93;29245.5;"2023-06-23 00:00:00";"2023-09-23 00:00:00";"AGT5040";"Cancelled"
"POL52435";"CUST10698";"Property";422623.42;44951.83;"2024-07-08 00:00:00";"2024-08-22 00:00:00";"AGT5088";"Cancelled"
"POL52437";"CUST12320";"Vehicle";677910.44;28457.98;"2021-07-31 00:00:00";"2024-06-02 00:00:00";"AGT5146";"Lapsed"
"POL52439";"CUST11735";"Property";345453.05;49688.79;"2022-11-23 00:00:00";"2024-03-29 00:00:00";"AGT5136";"Cancelled"
"POL52440";"CUST11112";"Vehicle";692882.87;42372.49;"2020-10-21 00:00:00";"2023-07-20 00:00:00";"AGT5139";"Lapsed"
"POL52442";"CUST11858";"Vehicle";960701.05;19144.58;"2023-06-28 00:00:00";"2024-02-12 00:00:00";"AGT5253";"Cancelled"
"POL52443";"CUST10186";"Health";263693.01;49713.09;"2024-03-27 00:00:00";"2024-07-08 00:00:00";"AGT5198";"Cancelled"
"POL52444";"CUST11552";"Vehicle";650812.43;29957.61;"2023-06-28 00:00:00";"2025-02-01 00:00:00";"AGT5282";"Lapsed"
"POL52446";"CUST12138";"Whole";588613.07;35990.84;"2023-03-03 00:00:00";"2023-12-22 00:00:00";"AGT5067";"Cancelled"
"POL52447";"CUST11527";"Property";375506.4;35070.88;"2023-05-28 00:00:00";"2023-12-04 00:00:00";"AGT5170";"Active"
"POL52448";"CUST12331";"Term";489003.44;23418.37;"2024-07-24 00:00:00";"2025-03-26 00:00:00";"AGT5240";"Lapsed"
"POL52449";"CUST11720";"Health";848685.86;19747.47;"2024-06-11 00:00:00";"2025-01-26 00:00:00";"AGT5273";"Active"
"POL52450";"CUST11595";"Vehicle";495691.56;32408.45;"2023-12-02 00:00:00";"2025-02-12 00:00:00";"AGT5014";"Cancelled"
"POL52451";"CUST11658";"Whole";709543.39;23131.8;"2022-05-25 00:00:00";"2022-07-29 00:00:00";"AGT5081";"Active"
"POL52452";"CUST11215";"Whole";342987.82;49250.8;"2022-10-21 00:00:00";"2025-04-03 00:00:00";"AGT5298";"Lapsed"
"POL52453";"CUST11753";"Whole";357856.84;24724.04;"2023-02-04 00:00:00";"2023-12-08 00:00:00";"AGT5253";"Active"
"POL52454";"CUST10684";"Property";399603.39;8096.03;"2021-04-03 00:00:00";"2025-04-08 00:00:00";"AGT5133";"Active"
"POL52456";"CUST11543";"Health";788786.27;20366.69;"2023-06-22 00:00:00";"2024-08-19 00:00:00";"AGT5183";"Cancelled"
"POL52457";"CUST11705";"Term";487625.35;27684.33;"2020-09-07 00:00:00";"2025-05-31 00:00:00";"AGT5157";"Cancelled"
"POL52458";"CUST12069";"Whole";259703.62;29892.65;"2023-08-01 00:00:00";"2024-05-21 00:00:00";"AGT5293";"Lapsed"
"POL52460";"CUST11803";"Property";839998.65;49845.83;"2023-01-08 00:00:00";"2024-09-18 00:00:00";"AGT5212";"Lapsed"
"POL52462";"CUST10327";"Term";267076.76;33218.1;"2022-09-23 00:00:00";"2023-10-01 00:00:00";"AGT5196";"Lapsed"
"POL52463";"CUST12448";"Whole";625128.6;46000.64;"2023-06-10 00:00:00";"2023-11-14 00:00:00";"AGT5056";"Cancelled"
"POL52464";"CUST11357";"Property";959262.32;33742.85;"2024-07-14 00:00:00";"2025-05-22 00:00:00";"AGT5103";"Lapsed"
"POL52465";"CUST10904";"Health";972632.92;47539.48;"2023-02-24 00:00:00";"2024-01-08 00:00:00";"AGT5242";"Lapsed"
"POL52467";"CUST11053";"Health";803598.15;18080.4;"2023-08-06 00:00:00";"2024-11-29 00:00:00";"AGT5178";"Active"
"POL52469";"CUST11765";"Whole";667785.23;5067.32;"2023-06-07 00:00:00";"2025-03-14 00:00:00";"AGT5013";"Active"
"POL52472";"CUST10476";"Health";526882.63;35615.38;"2023-07-24 00:00:00";"2025-04-01 00:00:00";"AGT5028";"Cancelled"
"POL52474";"CUST12372";"Property";284790.42;13852.37;"2021-07-19 00:00:00";"2023-08-21 00:00:00";"AGT5081";"Cancelled"
"POL52476";"CUST12485";"Property";287471.5;25584.3;"2023-07-28 00:00:00";"2024-05-26 00:00:00";"AGT5063";"Cancelled"
"POL52477";"CUST10027";"Term";151352.62;29475.31;"2023-06-02 00:00:00";"2025-01-21 00:00:00";"AGT5121";"Active"
"POL52478";"CUST11861";"Whole";353909.28;5763.54;"2023-07-27 00:00:00";"2025-06-11 00:00:00";"AGT5156";"Cancelled"
"POL52479";"CUST11659";"Health";393268.98;42071.65;"2021-06-18 00:00:00";"2021-08-11 00:00:00";"AGT5232";"Lapsed"
"POL52480";"CUST10457";"Vehicle";282247.34;36487.89;"2023-10-07 00:00:00";"2025-03-12 00:00:00";"AGT5173";"Lapsed"
"POL52481";"CUST12230";"Property";662180.7;28681.81;"2023-05-22 00:00:00";"2024-08-18 00:00:00";"AGT5257";"Active"
"POL52482";"CUST10635";"Term";237668.3;13259.73;"2024-02-14 00:00:00";"2024-11-11 00:00:00";"AGT5010";"Cancelled"
"POL52484";"CUST11713";"Whole";432425.44;20200.42;"2021-03-07 00:00:00";"2024-03-24 00:00:00";"AGT5158";"Lapsed"
"POL52485";"CUST12380";"Term";381218.85;5112.17;"2022-04-21 00:00:00";"2024-08-29 00:00:00";"AGT5011";"Lapsed"
"POL52487";"CUST11682";"Property";552683.11;30841.46;"2024-04-19 00:00:00";"2024-07-09 00:00:00";"AGT5031";"Cancelled"
"POL52488";"CUST11071";"Term";104955.99;36638.24;"2022-03-15 00:00:00";"2022-05-26 00:00:00";"AGT5195";"Cancelled"
"POL52490";"CUST12241";"Term";600980.23;47498.55;"2024-01-07 00:00:00";"2025-04-10 00:00:00";"AGT5285";"Lapsed"
"POL52491";"CUST12361";"Whole";234973.93;25081.06;"2022-02-22 00:00:00";"2023-08-28 00:00:00";"AGT5155";"Active"
"POL52492";"CUST12263";"Term";891450.58;46763.04;"2022-04-09 00:00:00";"2023-07-28 00:00:00";"AGT5095";"Lapsed"
"POL52493";"CUST11114";"Health";773534.83;37861.64;"2023-04-10 00:00:00";"2023-06-24 00:00:00";"AGT5019";"Active"
"POL52494";"CUST11506";"Health";130704.46;16357.83;"2022-12-15 00:00:00";"2023-05-16 00:00:00";"AGT5065";"Lapsed"
"POL52496";"CUST12172";"Property";728685.18;33209.11;"2021-08-25 00:00:00";"2023-07-08 00:00:00";"AGT5234";"Lapsed"
"POL52498";"CUST10561";"Term";508572.13;39035.81;"2023-10-16 00:00:00";"2024-02-18 00:00:00";"AGT5192";"Cancelled"
"POL52500";"CUST11546";"Property";917782.38;11504.1;"2021-02-27 00:00:00";"2021-12-23 00:00:00";"AGT5123";"Cancelled"
"POL52501";"CUST11300";"Vehicle";486062.1;5877.27;"2024-06-18 00:00:00";"2024-11-25 00:00:00";"AGT5131";"Lapsed"
"POL52502";"CUST11685";"Term";573890.41;39656.93;"2024-07-12 00:00:00";"2024-10-05 00:00:00";"AGT5111";"Active"
"POL52506";"CUST12441";"Health";726762.77;8432.78;"2024-04-08 00:00:00";"2025-07-03 00:00:00";"AGT5072";"Cancelled"
"POL52508";"CUST10135";"Health";924329.5;39338.3;"2024-03-16 00:00:00";"2025-03-28 00:00:00";"AGT5014";"Active"
"POL52509";"CUST12051";"Vehicle";679925.39;45708.65;"2024-07-23 00:00:00";"2025-01-08 00:00:00";"AGT5003";"Lapsed"
"POL52510";"CUST10872";"Term";364073.53;29999.13;"2023-08-31 00:00:00";"2024-02-26 00:00:00";"AGT5231";"Cancelled"
"POL52511";"CUST11738";"Health";925168.03;45915.38;"2023-08-10 00:00:00";"2025-01-15 00:00:00";"AGT5139";"Active"
"POL52512";"CUST11218";"Vehicle";600773.35;21410.29;"2021-06-21 00:00:00";"2021-10-28 00:00:00";"AGT5139";"Active"
"POL52513";"CUST10310";"Vehicle";177201.13;22924.84;"2022-08-16 00:00:00";"2023-01-20 00:00:00";"AGT5095";"Lapsed"
"POL52515";"CUST11795";"Term";146761.2;34199.41;"2023-07-17 00:00:00";"2024-04-14 00:00:00";"AGT5193";"Cancelled"
"POL52518";"CUST10642";"Vehicle";544490.2;38339.11;"2022-11-11 00:00:00";"2025-07-09 00:00:00";"AGT5053";"Active"
"POL52519";"CUST10530";"Term";673895.46;46662.08;"2020-10-23 00:00:00";"2024-08-10 00:00:00";"AGT5165";"Cancelled"
"POL52520";"CUST11316";"Whole";240054.74;25122.79;"2023-12-05 00:00:00";"2025-05-14 00:00:00";"AGT5112";"Active"
"POL52521";"CUST12135";"Term";451783.53;20372.69;"2022-02-28 00:00:00";"2025-04-22 00:00:00";"AGT5226";"Lapsed"
"POL52523";"CUST11316";"Vehicle";995872.29;7289.97;"2021-05-04 00:00:00";"2023-06-03 00:00:00";"AGT5072";"Active"
"POL52527";"CUST10161";"Term";471712.67;28129.85;"2023-08-28 00:00:00";"2025-02-16 00:00:00";"AGT5086";"Lapsed"
"POL52528";"CUST11011";"Term";818458.37;43150.72;"2021-06-27 00:00:00";"2022-01-21 00:00:00";"AGT5230";"Active"
"POL52529";"CUST10209";"Health";112857.2;14932.01;"2023-09-17 00:00:00";"2025-04-18 00:00:00";"AGT5067";"Lapsed"
"POL52533";"CUST11408";"Term";734028.6;22671.06;"2023-10-21 00:00:00";"2025-01-25 00:00:00";"AGT5122";"Cancelled"
"POL52534";"CUST10554";"Property";472959.83;33546.97;"2023-11-11 00:00:00";"2025-02-09 00:00:00";"AGT5283";"Cancelled"
"POL52535";"CUST11886";"Term";914713.02;29440.56;"2023-06-03 00:00:00";"2023-07-14 00:00:00";"AGT5066";"Active"
"POL52538";"CUST10566";"Property";612315.51;33639.65;"2024-04-21 00:00:00";"2024-05-06 00:00:00";"AGT5101";"Cancelled"
"POL52539";"CUST11223";"Vehicle";761679.98;24504.75;"2023-07-15 00:00:00";"2023-07-23 00:00:00";"AGT5106";"Active"
"POL52540";"CUST10602";"Health";288943.77;15105.09;"2021-05-09 00:00:00";"2022-05-02 00:00:00";"AGT5148";"Active"
"POL52541";"CUST12466";"Whole";889513.85;44846.44;"2023-08-11 00:00:00";"2024-12-11 00:00:00";"AGT5175";"Lapsed"
"POL52543";"CUST12271";"Term";972309.71;31320.47;"2023-10-22 00:00:00";"2024-03-05 00:00:00";"AGT5174";"Lapsed"
"POL52546";"CUST11996";"Health";452693.57;39400.6;"2022-01-02 00:00:00";"2023-09-27 00:00:00";"AGT5061";"Active"
"POL52547";"CUST11653";"Health";131248.12;19997.11;"2022-10-02 00:00:00";"2025-05-06 00:00:00";"AGT5218";"Lapsed"
"POL52548";"CUST11858";"Health";400188.96;3333.28;"2021-08-22 00:00:00";"2022-07-02 00:00:00";"AGT5052";"Lapsed"
"POL52550";"CUST10672";"Term";761024.21;19650.97;"2023-05-29 00:00:00";"2024-10-04 00:00:00";"AGT5090";"Active"
"POL52553";"CUST11988";"Property";150420.25;36901.24;"2022-11-06 00:00:00";"2023-11-23 00:00:00";"AGT5232";"Active"
"POL52554";"CUST11450";"Vehicle";919922.15;26789.68;"2020-08-18 00:00:00";"2025-06-14 00:00:00";"AGT5131";"Lapsed"
"POL52555";"CUST12230";"Property";441934.39;45007.91;"2023-01-28 00:00:00";"2023-10-24 00:00:00";"AGT5173";"Active"
"POL52556";"CUST10986";"Health";788180.73;10126.2;"2023-12-10 00:00:00";"2024-07-08 00:00:00";"AGT5091";"Cancelled"
"POL52558";"CUST10403";"Whole";843255.31;32114.62;"2021-02-20 00:00:00";"2022-10-07 00:00:00";"AGT5157";"Active"
"POL52559";"CUST11596";"Whole";362600.07;39670.29;"2023-03-24 00:00:00";"2024-06-27 00:00:00";"AGT5042";"Lapsed"
"POL52560";"CUST10170";"Whole";515062.2;22025.32;"2021-06-15 00:00:00";"2024-01-03 00:00:00";"AGT5068";"Active"
"POL52561";"CUST11466";"Property";736122.72;38890.92;"2021-03-11 00:00:00";"2022-06-16 00:00:00";"AGT5177";"Lapsed"
"POL52563";"CUST12355";"Vehicle";895618.85;44719.27;"2023-01-30 00:00:00";"2024-03-13 00:00:00";"AGT5175";"Lapsed"
"POL52564";"CUST12488";"Term";973397.98;19371.59;"2023-02-26 00:00:00";"2025-07-17 00:00:00";"AGT5238";"Active"
"POL52565";"CUST11274";"Vehicle";636871.06;43941.16;"2022-12-22 00:00:00";"2024-04-29 00:00:00";"AGT5166";"Lapsed"
"POL52566";"CUST10899";"Health";245951.27;29844.28;"2022-01-05 00:00:00";"2022-09-27 00:00:00";"AGT5054";"Active"
"POL52567";"CUST10219";"Health";221242.71;18235.94;"2023-06-20 00:00:00";"2023-09-29 00:00:00";"AGT5074";"Active"
"POL52568";"CUST11469";"Health";313858.18;39695.16;"2024-07-13 00:00:00";"2024-10-01 00:00:00";"AGT5139";"Cancelled"
"POL52569";"CUST10032";"Term";372713.47;24916.65;"2023-10-10 00:00:00";"2023-11-03 00:00:00";"AGT5228";"Active"
"POL52570";"CUST11355";"Property";245344.85;35092.03;"2022-12-23 00:00:00";"2024-07-25 00:00:00";"AGT5213";"Active"
"POL52572";"CUST10823";"Whole";170073.14;3184.59;"2023-04-10 00:00:00";"2024-06-16 00:00:00";"AGT5011";"Lapsed"
"POL52574";"CUST11837";"Term";880108.23;8364.38;"2023-05-04 00:00:00";"2023-05-22 00:00:00";"AGT5119";"Lapsed"
"POL52577";"CUST10600";"Vehicle";148222.48;19866.04;"2023-04-05 00:00:00";"2025-06-25 00:00:00";"AGT5036";"Lapsed"
"POL52578";"CUST10421";"Property";224315.53;27089.27;"2023-10-03 00:00:00";"2025-03-01 00:00:00";"AGT5227";"Cancelled"
"POL52579";"CUST12394";"Term";721790.66;40846.69;"2023-04-15 00:00:00";"2024-12-10 00:00:00";"AGT5113";"Active"
"POL52582";"CUST11192";"Whole";747620.38;13292.12;"2023-07-05 00:00:00";"2024-08-02 00:00:00";"AGT5063";"Lapsed"
"POL52583";"CUST10367";"Health";698165.05;46800.16;"2023-02-11 00:00:00";"2024-12-29 00:00:00";"AGT5084";"Cancelled"
"POL52584";"CUST10507";"Vehicle";878811.88;24476.91;"2022-03-06 00:00:00";"2023-09-23 00:00:00";"AGT5237";"Lapsed"
"POL52585";"CUST11985";"Property";721872.8;24772.76;"2024-07-11 00:00:00";"2025-01-14 00:00:00";"AGT5218";"Active"
"POL52586";"CUST12179";"Health";836691.58;36866.12;"2022-06-13 00:00:00";"2025-02-28 00:00:00";"AGT5072";"Active"
"POL52587";"CUST10802";"Health";904765.37;3880.92;"2023-11-17 00:00:00";"2024-11-07 00:00:00";"AGT5116";"Active"
"POL52588";"CUST10075";"Property";390597.2;24392.34;"2022-09-10 00:00:00";"2023-05-26 00:00:00";"AGT5053";"Active"
"POL52589";"CUST11236";"Health";890268.7;17730.85;"2022-10-20 00:00:00";"2023-10-16 00:00:00";"AGT5269";"Active"
"POL52590";"CUST10804";"Health";907154.87;42290.98;"2023-01-10 00:00:00";"2025-04-15 00:00:00";"AGT5088";"Cancelled"
"POL52592";"CUST12013";"Health";272567.61;25339.35;"2021-04-21 00:00:00";"2021-12-05 00:00:00";"AGT5053";"Active"
"POL52593";"CUST11163";"Vehicle";533107.36;23687.52;"2022-06-11 00:00:00";"2022-12-20 00:00:00";"AGT5126";"Active"
"POL52594";"CUST10375";"Property";402036.89;16917.14;"2020-12-22 00:00:00";"2022-08-05 00:00:00";"AGT5104";"Active"
"POL52595";"CUST10097";"Property";372336.23;26108.83;"2023-08-08 00:00:00";"2024-01-28 00:00:00";"AGT5277";"Cancelled"
"POL52596";"CUST11221";"Health";601215.48;29937.13;"2023-04-10 00:00:00";"2023-12-13 00:00:00";"AGT5127";"Cancelled"
"POL52597";"CUST11036";"Vehicle";789386.57;49099.29;"2022-11-08 00:00:00";"2025-07-11 00:00:00";"AGT5172";"Lapsed"
"POL52598";"CUST10956";"Term";636160.51;36602.41;"2021-06-22 00:00:00";"2023-12-11 00:00:00";"AGT5188";"Active"
"POL52599";"CUST10681";"Whole";290466.87;32745.42;"2023-01-09 00:00:00";"2025-05-09 00:00:00";"AGT5016";"Lapsed"
"POL52600";"CUST11012";"Term";448085.78;42887.27;"2021-09-20 00:00:00";"2022-06-29 00:00:00";"AGT5178";"Active"
"POL52601";"CUST10412";"Term";217293.87;43129.8;"2022-10-25 00:00:00";"2023-09-11 00:00:00";"AGT5284";"Lapsed"
"POL52603";"CUST10956";"Property";980264.13;5539.65;"2022-04-22 00:00:00";"2024-06-19 00:00:00";"AGT5262";"Active"
"POL52604";"CUST11953";"Whole";750983.86;8892.3;"2022-01-13 00:00:00";"2022-04-19 00:00:00";"AGT5096";"Lapsed"
"POL52607";"CUST10269";"Vehicle";338826.12;38139.28;"2023-12-22 00:00:00";"2023-12-31 00:00:00";"AGT5127";"Cancelled"
"POL52609";"CUST10561";"Property";232960.48;19501.74;"2022-06-08 00:00:00";"2023-01-27 00:00:00";"AGT5012";"Cancelled"
"POL52610";"CUST10305";"Term";702008.12;39611.9;"2023-04-02 00:00:00";"2023-10-06 00:00:00";"AGT5008";"Cancelled"
"POL52611";"CUST11485";"Whole";593175.43;31827.83;"2023-07-15 00:00:00";"2023-11-16 00:00:00";"AGT5168";"Cancelled"
"POL52613";"CUST12399";"Term";736891.25;14940.61;"2022-05-29 00:00:00";"2024-09-05 00:00:00";"AGT5276";"Cancelled"
"POL52614";"CUST10907";"Term";550478.53;48885.27;"2023-11-14 00:00:00";"2024-02-27 00:00:00";"AGT5077";"Lapsed"
"POL52619";"CUST12471";"Whole";487414.75;38014.66;"2023-10-02 00:00:00";"2024-10-20 00:00:00";"AGT5180";"Lapsed"
"POL52621";"CUST10614";"Whole";521191.49;23298.69;"2022-10-04 00:00:00";"2023-12-19 00:00:00";"AGT5251";"Cancelled"
"POL52622";"CUST11579";"Vehicle";282916.77;37908.22;"2023-06-11 00:00:00";"2024-12-26 00:00:00";"AGT5013";"Lapsed"
"POL52623";"CUST11545";"Vehicle";576921.11;7235.93;"2023-07-22 00:00:00";"2023-12-21 00:00:00";"AGT5054";"Cancelled"
"POL52624";"CUST10597";"Term";929758.17;29019.57;"2023-12-31 00:00:00";"2024-03-28 00:00:00";"AGT5221";"Active"
"POL52626";"CUST10578";"Health";326663.97;9271.61;"2022-05-09 00:00:00";"2024-10-27 00:00:00";"AGT5011";"Cancelled"
"POL52627";"CUST11746";"Term";331446.32;22968.91;"2024-02-10 00:00:00";"2025-01-09 00:00:00";"AGT5038";"Active"
"POL52628";"CUST11748";"Property";639496.21;30128.49;"2021-05-09 00:00:00";"2023-04-30 00:00:00";"AGT5011";"Cancelled"
"POL52629";"CUST10198";"Whole";699036.02;14153.05;"2021-12-29 00:00:00";"2023-04-16 00:00:00";"AGT5037";"Active"
"POL52630";"CUST11162";"Term";697547.94;33990.48;"2024-04-27 00:00:00";"2024-06-07 00:00:00";"AGT5122";"Lapsed"
"POL52631";"CUST10598";"Whole";167684.61;41885.2;"2024-07-12 00:00:00";"2025-05-09 00:00:00";"AGT5173";"Active"
"POL52632";"CUST11061";"Property";795651.35;13630.25;"2023-09-17 00:00:00";"2024-11-07 00:00:00";"AGT5208";"Active"
"POL52633";"CUST10036";"Property";632184.85;20259.85;"2020-08-27 00:00:00";"2021-08-16 00:00:00";"AGT5211";"Active"
"POL52634";"CUST11386";"Property";885645.26;46490.04;"2020-12-13 00:00:00";"2022-11-12 00:00:00";"AGT5050";"Active"
"POL52635";"CUST10688";"Health";385079.03;5290.8;"2024-03-23 00:00:00";"2025-04-04 00:00:00";"AGT5245";"Lapsed"
"POL52636";"CUST10228";"Term";345313.99;3370.1;"2023-03-11 00:00:00";"2024-01-22 00:00:00";"AGT5134";"Lapsed"
"POL52637";"CUST11243";"Vehicle";730494.22;28198.36;"2024-05-12 00:00:00";"2024-06-28 00:00:00";"AGT5173";"Cancelled"
"POL52639";"CUST12457";"Vehicle";579300.94;8126.72;"2023-10-28 00:00:00";"2025-01-25 00:00:00";"AGT5273";"Lapsed"
"POL52640";"CUST10464";"Term";863570.72;48833.94;"2022-03-28 00:00:00";"2025-06-09 00:00:00";"AGT5298";"Cancelled"
"POL52641";"CUST11274";"Property";435986.17;16978.9;"2023-11-27 00:00:00";"2024-04-29 00:00:00";"AGT5084";"Lapsed"
"POL52642";"CUST10367";"Term";104819.57;21798.33;"2022-07-16 00:00:00";"2023-03-09 00:00:00";"AGT5195";"Lapsed"
"POL52643";"CUST11870";"Property";925402.48;17338.43;"2024-05-28 00:00:00";"2024-09-04 00:00:00";"AGT5182";"Active"
"POL52644";"CUST12328";"Term";179747.44;45786.44;"2022-04-29 00:00:00";"2024-02-08 00:00:00";"AGT5259";"Lapsed"
"POL52646";"CUST11393";"Whole";990331.92;12211.31;"2024-02-18 00:00:00";"2025-02-24 00:00:00";"AGT5137";"Active"
"POL52651";"CUST11421";"Whole";948012.1;11944.96;"2022-09-25 00:00:00";"2025-04-07 00:00:00";"AGT5060";"Active"
"POL52652";"CUST11226";"Health";996615.9;35602.84;"2023-07-11 00:00:00";"2024-06-05 00:00:00";"AGT5299";"Active"
"POL52653";"CUST12392";"Health";427078.35;37241.25;"2022-12-08 00:00:00";"2025-05-12 00:00:00";"AGT5073";"Lapsed"
"POL52654";"CUST10113";"Whole";937860.85;7348.48;"2022-09-21 00:00:00";"2023-05-24 00:00:00";"AGT5058";"Cancelled"
"POL52656";"CUST12229";"Whole";191204.43;16680.47;"2021-08-14 00:00:00";"2021-10-15 00:00:00";"AGT5191";"Cancelled"
"POL52657";"CUST11953";"Health";366335.0;8387.45;"2023-11-04 00:00:00";"2024-09-19 00:00:00";"AGT5198";"Lapsed"
"POL52658";"CUST12083";"Term";725110.49;19854.77;"2023-01-15 00:00:00";"2024-04-23 00:00:00";"AGT5033";"Lapsed"
"POL52659";"CUST10374";"Term";909993.91;19815.41;"2022-02-22 00:00:00";"2024-09-12 00:00:00";"AGT5093";"Cancelled"
"POL52661";"CUST11316";"Health";396520.48;34454.69;"2022-08-11 00:00:00";"2024-04-18 00:00:00";"AGT5135";"Lapsed"
